bond_lengths,bond_angles,torsions,rings,mol_name,source_file
0.38461538461538464,0.5,0.0,0.0,RDKit          3D,3b6h-A-rec-3b6h-mxd-lig-tt-min-0-pocket10_3b6h-A-rec-3b6h-mxd-lig-tt-min-0.sdf
0.5,0.43243243243243246,0.0,0.0,RDKit          3D,2e6d-A-rec-2e6d-fum-lig-tt-min-0-pocket10_2e6d-A-rec-2e6d-fum-lig-tt-min-0.sdf
0.6578947368421053,0.6,0.2857142857142857,0.0,RDKit          3D,4qlk-A-rec-4qlk-ctt-lig-tt-docked-0-pocket10_4qlk-A-rec-4qlk-ctt-lig-tt-docked-0.sdf
1.0,,,,RDKit          3D,3pnm-A-rec-3pnq-2ha-lig-tt-docked-10-pocket10_3pnm-A-rec-3pnq-2ha-lig-tt-docked-10.sdf
0.6956521739130435,0.5,0.0,0.0,RDKit          3D,1e8h-A-rec-1e8h-adp-lig-tt-min-0-pocket10_1e8h-A-rec-1e8h-adp-lig-tt-min-0.sdf
0.23529411764705882,0.15789473684210525,0.5882352941176471,,RDKit          3D,1fmc-B-rec-1fmc-cho-lig-tt-docked-1-pocket10_1fmc-B-rec-1fmc-cho-lig-tt-docked-1.sdf
0.27586206896551724,0.5217391304347826,,,RDKit          3D,1gg5-A-rec-1kbo-340-lig-tt-min-0-pocket10_1gg5-A-rec-1kbo-340-lig-tt-min-0.sdf
0.4230769230769231,0.42424242424242425,0.5625,0.0,RDKit          3D,4pxz-A-rec-4pxz-6ad-lig-tt-min-0-pocket10_4pxz-A-rec-4pxz-6ad-lig-tt-min-0.sdf
0.4444444444444444,0.5,,,RDKit          3D,1jn2-P-rec-1val-png-lig-tt-docked-11-pocket10_1jn2-P-rec-1val-png-lig-tt-docked-11.sdf
0.14285714285714285,0.19230769230769232,0.6666666666666666,0.0,RDKit          3D,4aua-A-rec-4aua-4au-lig-it2-tt-docked-7-pocket10_4aua-A-rec-4aua-4au-lig-it2-tt-docked-7.sdf
0.3939393939393939,0.3076923076923077,0.25,0.0,RDKit          3D,4m7t-A-rec-4m7t-sam-lig-tt-min-0-pocket10_4m7t-A-rec-4m7t-sam-lig-tt-min-0.sdf
0.375,0.29411764705882354,0.0,0.0,RDKit          3D,4lfu-A-rec-4y13-480-lig-tt-min-0-pocket10_4lfu-A-rec-4y13-480-lig-tt-min-0.sdf
0.44,0.4666666666666667,0.07692307692307693,0.0,RDKit          3D,2z3h-A-rec-1wn6-bst-lig-tt-docked-3-pocket10_2z3h-A-rec-1wn6-bst-lig-tt-docked-3.sdf
0.5263157894736842,0.25,0.7,0.25,RDKit          3D,1h36-A-rec-1o79-r23-lig-tt-docked-5-pocket10_1h36-A-rec-1o79-r23-lig-tt-docked-5.sdf
